rainfall_mm,past_rain_3day,past_rain_7day,soil_moisture,ndvi,elevation,slope,river_distance_km,temperature,humidity,month,landslide
25.42,59.47,132.07,0.3458,0.5851,2565.6,43.49,11.633,14.5,61.3,10,0
14.45,46.71,124.04,0.2776,0.8601,3108.8,21.27,2.062,34.6,55.6,10,0
9.87,25.3,94.24,0.3465,0.1856,2307.7,52.69,16.623,29.8,52.4,10,0
73.29,184.36,513.47,0.4218,0.2731,1479.3,18.76,2.019,24.5,77.3,10,0
42.35,143.92,394.59,0.2887,0.5104,1605.0,14.53,0.744,27.6,67.0,10,0
30.74,46.54,108.15,0.2889,0.5894,448.6,51.95,2.124,13.9,50.9,10,0
42.42,135.63,461.97,0.4013,0.3754,303.8,47.47,0.121,34.1,50.5,10,1
72.74,198.07,789.44,0.5292,0.0765,2495.1,15.96,7.054,34.9,53.6,10,0
65.19,159.19,488.3,0.4319,0.7383,1646.8,11.97,5.12,26.2,83.9,10,0
56.68,133.28,281.49,0.3277,0.752,2022.3,55.3,3.882,26.7,63.4,10,0
61.67,119.15,484.19,0.3608,0.3335,2040.3,51.6,2.823,27.6,73.2,10,0
50.23,117.31,233.77,0.3863,0.1912,1115.3,24.64,2.601,26.6,66.7,10,0
53.27,132.04,405.85,0.2593,0.05,1770.4,44.49,17.167,21.0,73.3,10,0
51.25,132.91,332.94,0.3258,0.1851,1753.5,12.45,0.977,23.5,64.9,10,0
45.72,145.42,629.39,0.4955,0.5977,1481.8,35.42,4.538,17.1,53.1,10,0
64.56,170.03,644.66,0.4429,0.8525,2908.2,6.12,2.613,21.2,61.1,10,0
54.75,191.13,636.32,0.3885,0.173,1688.8,28.5,11.174,20.9,63.6,10,0
23.7,73.46,264.69,0.2925,0.5261,2192.0,9.49,5.277,17.2,44.4,10,0
58.94,116.35,376.79,0.4168,0.6718,3155.2,33.51,19.558,29.7,60.8,10,0
51.9,113.82,250.23,0.3536,0.2871,3058.6,30.3,2.663,20.2,56.0,10,0
61.01,103.6,384.81,0.3655,0.53,3138.4,31.66,0.687,23.8,65.7,10,0
43.12,166.61,521.53,0.4223,0.611,1091.0,7.72,2.102,13.9,59.0,10,0
66.01,245.33,861.77,0.4794,0.6955,315.4,26.7,3.725,21.9,70.8,10,0
44.19,75.65,145.39,0.3333,0.3319,1061.5,50.39,4.466,29.0,70.1,10,0
63.82,187.32,409.01,0.3151,0.5918,1119.7,27.13,0.1,21.1,67.2,10,0
34.31,133.84,453.89,0.3389,0.2695,3200.9,47.91,2.11,23.9,48.3,10,0
36.04,121.38,369.04,0.4107,0.1988,2342.5,27.17,0.805,27.5,44.4,10,0
60.77,165.88,400.19,0.4075,0.1558,469.6,30.39,6.236,19.7,69.5,10,0
37.43,78.7,192.82,0.3574,0.4093,646.7,38.83,0.498,18.8,55.9,10,0
100.87,221.66,777.03,0.4251,0.05,713.7,62.04,3.294,12.1,79.0,10,1
59.88,200.04,391.92,0.4161,0.2548,2280.4,11.53,0.928,24.6,70.6,10,0
46.34,159.95,475.46,0.3759,0.6635,2626.9,6.97,1.323,27.7,75.4,10,0
66.22,186.85,600.23,0.4843,0.5691,3036.8,41.48,8.468,24.5,55.9,10,0
33.7,60.75,159.88,0.2944,0.1273,3304.1,61.95,0.825,17.1,52.0,10,1
68.8,263.81,1059.33,0.4842,0.3108,865.6,64.38,0.299,16.6,70.0,10,1
68.1,245.98,480.46,0.3879,0.4366,1222.2,34.05,0.215,14.0,61.3,10,0
77.06,142.66,590.29,0.4596,0.253,993.1,33.08,2.107,11.2,61.2,10,0
34.7,56.97,213.81,0.3407,0.3663,1383.9,43.7,3.079,20.7,70.9,10,0
15.15,43.03,129.29,0.3276,0.6344,3218.4,38.34,1.189,14.0,46.2,10,0
30.47,67.34,289.31,0.3379,0.1047,2097.9,43.05,3.516,27.3,48.7,10,0
38.68,85.41,315.68,0.3761,0.2274,2636.0,57.44,0.189,34.0,52.4,10,1
87.4,150.16,647.76,0.4252,0.1538,1817.4,49.78,5.842,11.8,84.9,10,0
100.6,390.66,1201.67,0.4995,0.1415,295.2,34.81,5.088,32.3,74.6,10,0
54.34,194.28,587.31,0.4231,0.7503,411.8,32.71,12.7,26.4,55.2,10,0
45.96,82.01,265.14,0.3602,0.3356,1975.1,43.38,8.27,31.5,57.1,10,0
36.97,136.49,269.79,0.4711,0.4074,2572.0,32.34,1.321,13.9,60.7,10,0
66.34,212.77,904.91,0.4492,0.5193,910.6,32.47,1.529,32.7,77.0,10,0
100.44,232.37,837.18,0.4244,0.05,2582.3,5.98,4.111,33.9,86.6,10,0
90.37,332.38,1152.53,0.5429,0.241,2875.2,15.44,0.432,32.7,70.9,10,0
74.17,222.14,955.54,0.4402,0.688,1559.3,34.31,1.131,29.6,68.0,10,0
73.8,267.29,1198.22,0.4844,0.7809,2663.2,54.36,0.379,12.3,89.0,10,1
66.53,177.84,398.57,0.3073,0.3258,1533.3,21.72,1.82,15.5,77.9,10,0
44.54,122.55,468.44,0.3543,0.3464,2438.6,36.36,2.409,32.8,61.3,10,0
27.31,60.83,204.74,0.3032,0.6616,2721.2,25.7,0.712,15.7,39.8,10,0
45.2,111.61,339.82,0.3034,0.23,3473.4,11.29,0.1,18.7,59.9,10,0
56.28,164.3,729.42,0.4324,0.1858,1339.8,62.5,3.812,11.3,56.3,10,1
9.38,36.28,148.59,0.2112,0.3044,1556.4,56.28,0.1,25.7,45.9,10,0
41.9,125.7,462.74,0.4165,0.308,746.5,9.71,10.881,24.1,54.8,10,0
25.07,46.85,132.73,0.2985,0.1367,873.4,48.19,0.752,34.0,55.7,10,0
71.07,107.84,388.05,0.3566,0.4373,2488.2,25.85,3.271,32.3,71.9,10,0
31.98,116.0,375.33,0.4039,0.5616,3226.3,64.69,1.711,22.6,53.7,10,0
53.93,130.01,321.54,0.3825,0.4929,1502.2,23.14,0.185,25.2,56.0,10,0
28.22,64.55,194.69,0.3072,0.1077,793.5,19.32,1.917,20.3,57.0,10,0
85.66,299.98,711.84,0.464,0.2047,1140.8,39.07,2.182,13.3,71.7,10,0
3.2,12.37,38.98,0.3852,0.6776,1701.7,55.11,5.787,31.7,35.8,10,0
57.62,194.18,727.12,0.3939,0.1624,1159.1,16.55,3.954,23.7,72.1,10,0
13.79,26.68,50.66,0.3478,0.0771,970.8,47.56,0.248,20.6,48.3,10,0
32.99,81.76,316.12,0.3072,0.2667,2628.7,8.68,0.704,11.7,57.7,10,0
50.88,172.9,320.55,0.4225,0.2699,225.9,60.14,1.121,26.6,63.5,10,0
52.1,196.3,627.49,0.3891,0.7265,1979.5,9.86,0.371,20.0,65.5,10,0
51.45,205.63,688.53,0.3993,0.5601,2819.4,59.85,1.831,16.3,66.6,10,1
49.51,137.6,530.48,0.4629,0.1843,1078.6,34.45,12.464,31.9,54.4,10,0
29.67,105.53,406.8,0.4169,0.6739,2190.9,31.89,2.168,14.6,61.4,10,0
41.62,67.28,196.94,0.3052,0.3999,2407.4,63.4,4.063,22.9,59.7,10,0
46.51,103.0,203.86,0.3469,0.1871,2361.6,64.42,3.446,29.9,72.6,10,0
50.6,122.91,451.37,0.3542,0.1352,1671.3,44.01,5.69,31.2,71.7,10,0
44.08,173.62,552.05,0.33,0.527,1343.7,12.63,0.729,30.5,73.8,10,0
63.96,96.48,260.43,0.3612,0.1356,2958.5,35.37,4.205,32.4,61.7,10,0
48.06,109.09,265.54,0.3349,0.1798,2702.9,36.75,6.395,13.6,74.7,10,0
50.75,194.19,412.33,0.3346,0.1875,1260.1,35.87,0.564,33.5,66.0,10,0
36.15,81.95,212.82,0.4075,0.2403,540.0,39.17,1.278,10.3,66.4,10,0
19.41,40.04,121.63,0.2786,0.5378,437.0,6.12,10.53,16.4,61.2,10,0
49.57,164.84,509.27,0.4084,0.7428,511.1,47.67,4.553,12.1,68.5,10,0
75.91,255.3,861.23,0.5251,0.6283,2123.5,47.74,0.996,33.6,64.1,10,0
56.82,152.3,423.18,0.3713,0.5487,370.5,11.93,2.49,20.6,74.7,10,0
25.28,97.78,418.86,0.3465,0.7878,1311.9,39.21,1.554,17.9,60.4,10,0
66.09,132.63,416.29,0.3976,0.0613,2685.6,39.1,2.02,14.2,58.0,10,0
37.34,141.29,415.96,0.4054,0.2238,1171.3,45.95,1.316,13.9,57.3,10,0
63.59,215.48,415.89,0.4265,0.3276,2718.9,10.12,0.983,25.3,59.4,10,0
36.5,88.35,301.93,0.4535,0.3389,2660.0,42.59,3.37,11.2,49.5,10,0
54.55,191.88,657.71,0.4078,0.3431,1011.2,21.85,4.523,24.9,73.2,10,0
20.55,37.66,127.1,0.335,0.3094,2605.1,35.42,6.213,29.4,44.3,11,0
21.18,38.71,162.44,0.2688,0.2547,2667.7,51.4,0.506,25.0,45.8,11,0
5.65,21.61,83.4,0.3499,0.427,1511.6,47.34,5.192,30.7,67.5,11,0
46.31,80.44,333.17,0.3754,0.8241,894.4,12.13,0.882,16.6,60.3,11,0
42.76,64.58,126.6,0.3162,0.3182,1920.2,40.47,1.672,11.9,68.1,11,0
44.17,109.21,290.39,0.3268,0.1881,3240.6,63.15,6.951,28.0,72.2,11,0
40.39,71.07,189.09,0.3201,0.6743,2310.7,14.41,1.818,30.7,68.3,11,0
14.45,52.86,188.92,0.3494,0.4158,770.6,56.17,0.658,22.5,55.5,11,0
57.66,219.48,660.91,0.383,0.2501,2453.1,47.15,0.523,30.5,67.0,11,0
58.33,157.84,615.44,0.4069,0.2802,1609.8,51.44,1.922,21.4,71.8,11,0
13.8,35.38,100.42,0.3208,0.6161,2152.0,21.92,4.315,15.0,52.3,11,0
46.81,133.3,319.7,0.2865,0.6936,2622.4,22.27,17.64,21.9,69.6,11,0
55.38,114.39,295.77,0.3062,0.4439,1899.3,59.36,4.645,15.4,64.5,11,0
21.76,48.84,111.97,0.2892,0.2031,2886.1,26.59,6.287,21.8,55.4,11,0
26.11,45.75,106.8,0.3996,0.291,2583.1,8.78,4.133,13.7,72.9,11,0
46.86,122.59,292.44,0.3166,0.156,2229.7,41.04,6.774,14.6,60.2,11,0
4.25,12.88,23.74,0.3019,0.8242,697.6,12.49,0.238,32.1,51.4,11,0
6.29,24.08,89.91,0.2658,0.5932,2958.6,52.8,7.975,12.9,55.3,11,0
8.76,29.34,84.46,0.278,0.1199,3288.5,43.5,1.515,15.6,56.6,11,0
11.4,37.71,70.18,0.2419,0.6457,652.0,57.48,7.638,34.9,55.8,11,0
60.63,137.63,385.24,0.4101,0.3409,1811.2,52.09,0.236,24.4,58.2,11,1
16.2,60.26,255.77,0.2845,0.7822,1054.3,11.73,3.768,24.6,56.2,11,0
42.09,162.76,517.64,0.4482,0.7844,2689.9,27.86,3.992,31.1,64.6,11,0
53.8,206.09,920.03,0.5062,0.05,2581.4,51.47,17.34,23.1,75.3,11,0
26.17,41.79,136.15,0.3233,0.6741,664.9,30.04,4.394,15.5,63.8,11,0
16.8,50.58,222.52,0.3912,0.4782,3094.2,63.34,1.447,20.6,64.7,11,1
39.33,122.24,286.63,0.5121,0.2072,797.2,49.14,2.444,28.9,53.8,11,0
33.55,75.08,193.92,0.3624,0.6407,2831.0,5.93,1.37,31.8,52.1,11,0
58.6,233.27,860.75,0.415,0.4973,1708.0,57.8,0.655,16.8,70.2,11,1
32.21,71.75,320.33,0.4381,0.05,1283.3,11.05,0.857,16.5,68.7,11,0
10.54,21.52,86.68,0.3265,0.5274,722.2,13.43,0.753,18.2,51.6,11,0
47.55,128.87,424.63,0.4899,0.5123,753.1,49.07,2.388,24.9,58.3,11,0
34.77,80.24,162.88,0.3071,0.0728,2384.2,56.9,7.099,17.0,47.6,11,1
52.31,199.3,554.82,0.4743,0.3174,2016.4,37.18,7.316,32.3,68.6,11,0
40.06,104.16,211.79,0.3421,0.5377,602.9,22.34,0.169,34.5,61.1,11,0
30.14,76.11,200.97,0.4728,0.2371,571.9,26.08,0.25,27.0,55.6,11,0
25.95,79.53,198.72,0.3254,0.7217,438.6,25.57,0.844,34.3,65.0,11,0
91.63,156.03,444.55,0.5384,0.05,2654.4,24.6,0.883,17.2,76.8,11,0
71.88,243.81,990.03,0.5187,0.128,2549.2,19.57,0.299,30.4,71.6,11,0
45.9,157.01,346.36,0.4112,0.1446,392.8,41.53,1.475,27.0,71.0,11,0
35.47,95.24,250.13,0.4347,0.5056,2048.9,59.02,2.658,16.6,78.2,11,0
46.96,182.64,457.52,0.3515,0.5234,479.4,23.42,2.589,18.0,60.5,11,0
54.18,159.74,415.25,0.431,0.4018,3182.4,16.2,2.352,22.2,59.2,11,0
43.98,142.41,394.99,0.3638,0.2665,3193.5,55.31,1.241,29.8,55.3,11,0
14.72,56.11,138.01,0.335,0.7591,2504.2,49.51,3.677,31.8,58.2,11,0
78.12,247.32,1074.59,0.5177,0.0945,3256.4,60.85,5.254,25.8,64.7,11,1
39.66,102.31,300.22,0.3883,0.247,2877.8,14.93,1.275,28.0,58.9,11,0
83.86,130.98,276.11,0.3814,0.05,2934.2,13.66,0.268,16.6,72.9,11,0
38.19,126.81,388.37,0.3484,0.1147,2080.0,37.49,1.054,28.5,73.9,11,0
27.37,107.06,246.03,0.3551,0.2785,1210.0,41.87,0.443,25.1,67.8,11,0
68.11,182.24,434.37,0.2696,0.1825,918.7,33.81,1.89,15.6,58.1,11,0
41.04,96.41,247.75,0.3987,0.3203,1279.8,40.94,0.509,33.8,75.0,11,0
36.84,103.09,220.29,0.4285,0.7106,2274.0,15.82,1.864,22.8,51.3,11,0
3.5,11.62,43.54,0.3182,0.1618,769.8,33.78,0.749,29.9,52.3,11,0
50.01,75.11,295.79,0.2785,0.6588,1053.5,44.49,4.027,23.1,58.3,11,0
21.18,78.73,225.53,0.382,0.5214,1744.6,30.96,0.1,33.3,53.2,11,0
22.31,82.91,303.49,0.3221,0.3354,969.1,45.77,2.427,13.5,48.9,11,0
21.24,60.61,172.76,0.3434,0.5611,2142.5,32.07,0.557,23.7,69.8,11,0
44.48,80.34,180.19,0.3701,0.3997,3246.5,25.02,0.1,10.6,62.2,11,0
4.88,15.51,44.54,0.3362,0.1356,2668.7,23.22,6.102,14.9,53.3,11,0
28.24,52.09,172.08,0.3882,0.7471,2399.2,29.65,3.34,17.0,49.9,11,0
58.01,160.64,306.92,0.3683,0.4883,2123.0,6.39,0.313,21.8,56.1,11,0
2.37,4.1,14.64,0.3116,0.8128,1810.2,45.11,3.273,30.5,47.2,11,0
37.83,112.46,427.9,0.4219,0.7403,815.7,55.71,2.838,21.7,65.5,11,0
17.72,40.68,167.67,0.3297,0.0905,3152.5,26.28,1.924,24.0,54.3,11,0
23.42,83.77,174.03,0.3002,0.2196,1020.2,7.76,1.63,33.1,64.8,11,0
74.89,262.09,471.83,0.4163,0.1658,501.3,64.21,6.543,28.9,73.5,11,0
7.75,30.99,61.91,0.2559,0.6863,2675.1,20.82,0.844,11.3,52.4,11,0
52.65,112.87,484.77,0.3923,0.7276,779.5,12.6,1.524,14.4,70.1,11,0
21.56,35.67,137.94,0.2585,0.4105,1427.3,27.19,1.197,11.0,57.3,11,0
20.32,52.97,214.85,0.3149,0.1742,293.3,49.31,4.425,11.7,63.6,11,0
5.72,9.77,31.23,0.2805,0.2483,652.3,22.63,7.447,18.5,56.2,11,0
52.36,101.9,328.32,0.316,0.6689,771.6,39.48,5.687,28.2,73.0,11,0
28.72,85.97,224.05,0.3995,0.7816,379.6,29.93,4.794,16.1,64.3,11,0
25.57,76.2,310.53,0.4126,0.2704,2367.0,12.07,12.98,19.8,68.6,11,0
36.25,58.31,235.58,0.4125,0.0557,2962.1,24.82,3.583,19.8,67.5,11,0
29.25,76.26,218.03,0.3339,0.3548,1431.9,48.49,4.172,24.8,72.8,11,0
16.51,46.65,125.44,0.3032,0.1075,3086.1,41.72,12.189,32.3,50.6,11,0
21.24,46.09,174.83,0.3749,0.6578,904.0,12.19,0.1,34.6,63.0,11,0
55.89,205.7,384.78,0.3829,0.4668,1273.8,14.8,3.016,25.1,55.7,11,0
4.16,7.91,32.61,0.3127,0.648,697.4,43.44,4.029,22.6,58.8,11,0
6.26,13.36,40.15,0.1808,0.4613,2247.8,53.8,7.497,27.0,52.3,11,0
22.84,43.22,129.3,0.3635,0.3851,1585.6,25.97,6.458,26.7,64.3,11,0
15.37,27.53,99.28,0.3509,0.2793,2223.8,40.72,5.535,23.1,68.0,11,0
32.81,121.32,429.89,0.3851,0.6685,2713.5,15.24,8.745,28.4,66.3,11,0
6.18,13.56,34.16,0.3476,0.6118,2000.8,23.68,2.313,22.3,48.6,11,0
23.81,78.73,342.22,0.3981,0.3174,2271.2,6.22,0.1,34.9,48.4,11,0
32.31,83.03,370.57,0.3388,0.2104,3286.3,51.1,0.1,11.2,64.0,11,1
49.73,153.65,494.79,0.3873,0.05,1186.9,29.06,2.36,21.1,62.6,11,0
64.63,246.91,818.67,0.4123,0.0942,1385.2,53.97,1.714,19.9,74.7,11,1
26.97,97.4,321.09,0.4369,0.481,2568.4,47.5,1.8,29.3,54.0,11,0
80.71,134.98,420.02,0.4323,0.4389,2217.3,54.72,1.535,14.8,66.8,11,0
28.91,104.45,454.58,0.3496,0.4892,789.2,22.14,7.493,20.9,56.7,11,0
54.23,142.6,350.91,0.4007,0.5139,1441.3,16.11,1.335,27.4,70.3,11,0
81.8,194.29,406.36,0.3947,0.3607,1743.9,63.31,5.819,25.1,75.5,11,1
36.99,117.67,507.11,0.3665,0.4666,1584.0,48.04,6.995,23.6,54.6,11,0
0.83,3.22,7.64,0.3077,0.262,788.3,55.04,2.076,20.9,64.7,11,0
35.78,62.09,237.36,0.3901,0.6799,3250.6,5.79,1.777,28.8,59.6,11,0
18.22,62.3,146.44,0.3761,0.4903,2715.7,26.27,4.294,26.2,37.4,11,0
26.65,53.53,235.12,0.4633,0.1763,1788.5,49.57,3.693,31.9,65.5,11,0
83.13,203.7,801.78,0.464,0.5659,2444.2,9.68,1.195,28.3,74.9,11,0
2.94,10.83,46.35,0.2973,0.3529,3161.0,39.04,0.325,13.5,49.5,11,0
41.02,117.5,513.2,0.4301,0.7487,649.4,30.74,0.923,25.5,60.8,11,0
11.56,19.3,39.13,0.2986,0.7994,1026.2,6.06,0.421,11.1,52.0,11,0
25.82,71.51,212.41,0.313,0.5756,1990.9,19.16,1.048,19.7,71.1,11,0
52.13,181.1,642.89,0.3814,0.6562,2836.7,22.09,0.911,20.3,69.4,11,0
41.46,117.01,464.15,0.2208,0.1233,319.6,11.71,3.046,31.4,64.5,11,0
27.88,53.46,131.07,0.3628,0.5191,3447.3,42.89,9.27,14.5,56.3,11,0
17.26,45.1,192.55,0.2564,0.6779,1701.2,19.54,3.473,26.1,69.0,11,0
41.41,157.81,378.21,0.3311,0.42,1385.5,21.66,7.838,14.8,69.2,11,0
76.2,239.69,991.99,0.5117,0.5136,1166.0,58.89,4.599,33.7,80.8,11,1
10.97,36.49,116.18,0.307,0.752,775.4,33.03,3.905,23.2,55.5,11,0
81.3,281.69,899.05,0.5861,0.1804,2812.2,28.53,1.604,27.7,82.4,11,0
63.5,109.64,308.07,0.2857,0.1986,3352.9,48.43,1.178,26.2,72.2,11,0
67.74,200.1,416.1,0.4946,0.5593,1565.0,59.58,5.618,17.6,67.4,11,0
41.22,100.56,275.26,0.4237,0.7032,3343.0,6.5,7.074,32.5,65.3,11,0
62.79,116.02,342.52,0.4135,0.6764,2918.5,31.89,1.804,25.7,85.6,11,0
8.29,16.63,51.44,0.3822,0.556,1787.5,41.65,0.1,22.8,54.1,11,0
16.81,58.03,220.26,0.364,0.8072,2424.3,24.11,4.718,23.2,65.2,11,0
52.65,100.24,275.71,0.2696,0.5081,1635.4,51.34,1.007,32.3,75.3,11,0
37.87,86.39,250.33,0.3755,0.1364,2043.8,63.29,0.1,11.5,65.9,12,1
26.77,59.21,251.43,0.2759,0.589,391.6,61.61,4.904,19.7,71.3,12,0
32.09,52.04,199.4,0.3132,0.2703,2497.7,20.96,2.186,31.0,42.2,12,0
19.59,52.01,96.83,0.3153,0.2579,374.3,18.58,3.468,10.9,41.2,12,0
1.12,3.84,15.32,0.2575,0.3716,2896.4,62.45,7.384,26.0,64.2,12,0
42.81,66.59,297.85,0.4065,0.2083,2922.3,32.52,2.337,20.1,57.7,12,0
25.7,45.77,198.54,0.3288,0.3985,982.4,17.5,2.099,15.1,58.6,12,0
14.77,48.74,197.74,0.3598,0.1482,1268.1,47.42,1.03,25.3,68.4,12,0
96.55,288.09,1007.97,0.4998,0.2637,1788.3,22.07,1.092,30.8,80.6,12,0
56.43,185.55,473.35,0.4004,0.114,2169.0,21.03,4.777,21.7,80.4,12,0
56.87,118.02,420.98,0.3393,0.5157,1148.3,57.75,1.788,13.7,64.0,12,1
85.53,300.16,1104.02,0.4606,0.5771,2155.2,14.75,0.536,17.7,80.6,12,0
50.53,136.41,349.25,0.3617,0.6615,1182.7,8.86,0.298,34.5,65.6,12,0
11.2,33.89,84.37,0.2685,0.6846,383.1,21.15,1.921,12.8,65.3,12,0
8.28,14.32,41.13,0.3778,0.376,208.3,41.42,1.876,14.0,50.4,12,0
54.6,109.88,388.0,0.3083,0.5078,533.8,12.39,3.179,34.8,58.7,12,0
21.01,72.13,186.91,0.454,0.3801,2814.4,33.3,1.911,32.1,52.6,12,0
28.53,58.77,193.94,0.3536,0.0968,3372.7,42.64,0.465,27.7,55.2,12,0
23.8,41.21,174.24,0.3381,0.579,1609.0,55.92,2.127,13.8,52.0,12,0
32.95,98.61,256.06,0.3239,0.5903,1891.9,18.79,7.119,16.0,54.4,12,0
51.83,148.73,655.64,0.4631,0.727,684.6,54.04,0.521,14.5,74.5,12,1
37.46,113.12,348.19,0.359,0.4726,2018.4,19.09,3.511,25.8,72.5,12,0
53.93,164.25,340.4,0.3827,0.1903,677.4,45.61,2.703,20.0,69.3,12,0
79.6,218.93,426.6,0.4268,0.6123,2217.0,30.84,4.142,11.2,68.7,12,0
26.89,73.52,199.56,0.3731,0.5646,3279.8,11.88,0.49,17.3,53.4,12,0
100.67,383.58,958.43,0.5524,0.6358,845.8,47.86,8.522,31.5,63.6,12,0
35.79,101.46,413.75,0.4091,0.6269,2723.1,18.07,2.91,29.9,63.8,12,0
54.2,164.96,625.45,0.3767,0.2896,277.6,15.6,5.633,26.1,60.8,12,0
15.2,32.94,137.97,0.2234,0.1558,1439.1,26.5,0.85,12.1,66.3,12,0
70.96,260.96,884.92,0.4864,0.1688,565.5,44.2,4.034,32.1,60.3,12,0
56.52,88.22,262.52,0.3634,0.112,1363.2,19.04,4.556,23.4,62.2,12,0
67.26,194.59,492.42,0.4941,0.1579,772.7,16.02,1.52,22.4,69.4,12,0
31.84,78.31,264.24,0.3467,0.3634,1431.9,5.6,1.453,33.4,63.3,12,0
0.91,2.74,9.51,0.3206,0.7486,1577.8,33.3,3.217,10.2,64.7,12,0
41.98,100.78,288.33,0.3961,0.6684,1192.0,30.72,0.294,23.9,51.6,12,0
11.95,39.37,170.42,0.3595,0.6003,2366.9,19.03,3.991,29.8,51.2,12,0
22.07,34.23,120.75,0.3662,0.0958,3232.2,8.22,0.132,11.6,45.2,12,0
35.25,88.65,360.02,0.3306,0.3309,1522.0,30.76,0.634,18.9,66.9,12,0
89.91,321.7,1117.91,0.4733,0.5644,834.7,52.29,3.273,34.4,71.8,12,1
38.44,81.7,216.89,0.3291,0.1724,1093.4,47.92,0.31,15.3,60.7,12,1
33.96,55.42,209.99,0.233,0.6783,3018.2,56.65,10.71,23.3,58.8,12,0
28.9,79.22,191.85,0.3361,0.7885,2086.4,5.57,6.084,28.7,59.6,12,0
3.08,12.13,41.37,0.2752,0.3172,1701.5,62.99,2.953,19.8,49.7,12,0
32.62,54.16,156.33,0.3472,0.5603,693.8,25.48,5.129,20.2,52.0,12,0
33.05,55.36,122.05,0.311,0.1648,1684.1,64.42,6.557,11.6,60.6,12,0
6.26,18.7,54.53,0.2601,0.578,1119.0,20.16,0.901,14.8,45.5,12,0
0.81,1.71,4.52,0.3664,0.05,3312.4,33.29,5.68,32.0,56.8,12,0
18.44,46.56,97.92,0.3236,0.2264,3117.4,26.24,0.65,30.5,56.0,12,0
32.1,114.79,461.96,0.4349,0.5556,476.9,26.35,1.6,17.6,51.3,12,0
19.04,38.02,119.61,0.3329,0.7085,1905.0,55.54,2.451,19.5,75.0,12,0
4.2,13.86,37.91,0.3307,0.5856,942.7,49.79,3.754,21.0,64.5,12,0
37.71,104.12,329.36,0.2974,0.3513,1555.6,64.53,0.1,18.6,80.9,12,1
43.95,165.34,634.49,0.49,0.6027,3093.6,41.81,1.03,26.3,60.4,12,0
33.51,131.76,243.68,0.3923,0.6539,1940.8,32.8,2.813,10.3,53.4,12,0
16.4,44.48,145.74,0.328,0.8256,1302.9,10.4,1.327,32.0,61.4,12,0
45.35,134.3,415.47,0.3969,0.7036,886.0,64.79,4.475,17.5,72.5,12,0
25.71,86.51,364.31,0.4225,0.6278,2841.1,38.09,3.164,31.8,59.3,12,0
0.75,1.72,5.67,0.2825,0.5474,2260.9,47.03,0.801,21.4,33.4,12,0
56.38,116.53,252.96,0.2711,0.4192,1744.6,29.4,0.473,29.4,59.1,12,0
39.31,153.78,438.18,0.3694,0.0891,917.7,37.86,2.975,30.6,65.2,12,0
27.49,70.97,246.76,0.3566,0.1832,1303.0,61.55,1.796,17.5,53.0,12,0
8.8,13.24,25.47,0.3034,0.7052,3367.5,14.99,0.555,26.0,41.7,12,0
11.85,42.6,178.45,0.4013,0.6152,1916.3,22.54,1.185,25.2,51.5,12,0
80.94,242.75,481.37,0.3476,0.5381,1522.3,14.12,1.083,21.9,48.3,12,0
7.23,13.9,26.17,0.2635,0.4301,1920.7,52.53,0.343,21.7,47.3,12,0
24.19,38.11,68.8,0.2608,0.2206,2770.7,8.72,2.375,17.6,53.8,12,0
30.07,67.01,244.32,0.37,0.2999,1322.4,9.9,4.327,17.8,61.5,12,0
38.49,147.01,445.58,0.3122,0.4948,789.7,22.91,2.57,23.7,65.9,12,0
6.95,26.66,55.39,0.3482,0.4958,2130.3,35.85,5.251,10.8,55.1,12,0
34.83,79.32,326.16,0.3182,0.6698,2395.2,29.38,0.409,33.3,67.6,12,0
11.68,41.92,98.4,0.2809,0.1122,2552.0,7.69,1.716,26.2,52.2,12,0
32.91,85.72,229.82,0.4342,0.4774,3110.6,62.45,2.82,21.1,48.2,12,0
14.16,44.42,101.27,0.3817,0.2767,1424.9,62.17,3.381,11.5,54.6,12,0
8.83,20.62,88.73,0.3236,0.7904,448.7,21.76,3.57,25.8,45.6,12,0
51.35,143.25,551.05,0.3439,0.6237,3362.6,48.89,3.917,10.4,54.5,12,0
24.58,54.93,206.26,0.4417,0.5154,1635.5,39.71,3.162,27.0,62.0,12,0
42.32,69.94,134.2,0.3168,0.8692,2256.7,19.25,0.297,11.8,51.4,12,0
43.15,79.75,256.11,0.3633,0.4324,2398.8,20.73,3.565,26.4,68.4,12,0
62.22,138.55,464.67,0.4379,0.2487,2003.5,34.47,3.871,20.1,58.3,12,0
0.27,1.06,2.99,0.2025,0.5796,877.3,30.15,15.099,26.6,47.8,12,0
53.45,209.21,558.34,0.3789,0.2903,2692.0,22.47,3.546,13.5,61.5,12,0
30.89,110.24,452.0,0.3864,0.5234,2852.4,53.45,3.483,12.9,68.4,12,0
21.02,43.75,81.47,0.3227,0.77,2024.8,33.89,2.17,16.2,61.1,12,0
1.74,4.54,15.84,0.238,0.6334,1812.3,44.29,6.073,20.3,43.9,12,0
45.64,118.64,339.83,0.3838,0.2609,576.0,16.36,17.267,16.3,62.4,12,0
7.42,18.31,65.87,0.3148,0.2758,477.0,37.01,4.529,12.1,62.9,12,0
43.42,70.0,163.41,0.4158,0.0618,1320.6,24.08,2.844,18.1,75.0,12,0
78.67,223.13,545.43,0.4584,0.305,1225.8,36.58,0.247,27.6,62.7,12,0
