rainfall_mm,river_level_m,drainage_capacity,soil_saturation,upstream_flow,elevation,slope,distance_river_km,past_rain_3day,past_rain_7day,humidity,month,flood
21.47,0.76,0.147,0.435,4509.3,257.2,4.75,1.818,101.6,491.77,61.1,10,0
13.01,8.4,0.134,0.752,4030.4,33.5,0.43,1.905,27.55,116.23,65.5,5,0
51.26,3.88,0.487,0.55,367.3,255.4,0.6,1.852,142.69,433.66,98.5,10,0
101.42,6.94,0.157,0.614,1252.1,479.7,1.19,0.893,196.02,1022.23,77.8,12,0
40.64,3.96,0.81,0.742,4097.2,489.5,4.14,5.542,152.3,551.49,67.3,9,0
47.88,2.42,0.577,0.8,4017.2,266.3,4.56,1.305,183.97,725.42,93.0,11,0
64.25,5.18,0.126,0.344,4727.8,258.0,6.01,0.1,245.72,518.63,87.2,3,0
4.43,3.17,0.136,0.232,4987.8,143.5,6.07,0.857,15.04,54.22,78.7,7,0
99.59,6.65,0.651,0.363,4881.6,498.6,11.57,0.279,409.5,1093.13,94.5,9,1
47.08,2.79,0.826,0.557,2056.6,137.8,2.12,0.903,76.53,237.61,54.7,2,0
97.11,6.35,0.494,0.408,1259.1,227.0,2.37,1.874,471.13,1417.43,69.7,2,0
14.34,2.31,0.599,0.612,3794.5,2.5,9.4,0.1,32.67,71.34,90.5,5,0
103.63,8.22,0.82,0.148,1503.4,175.3,8.58,4.084,199.54,766.63,69.3,8,1
67.13,9.17,0.649,0.559,4033.9,36.6,2.31,1.885,321.82,1316.37,96.3,10,1
59.36,1.77,0.302,0.431,2674.4,372.2,12.78,0.7,261.56,1120.57,57.6,5,0
48.19,5.88,0.652,0.581,3971.7,280.9,4.94,0.746,201.3,774.76,66.8,8,0
31.3,1.32,0.665,0.48,1386.6,286.5,5.5,1.253,58.43,320.07,71.3,4,0
82.02,7.38,0.761,0.356,2545.1,144.0,6.31,0.57,354.84,763.16,84.3,9,0
44.91,3.54,0.659,0.914,2824.5,407.6,4.84,0.1,163.1,726.67,59.8,4,0
28.85,6.57,0.972,0.266,4716.1,2.6,8.36,0.1,117.17,640.27,50.5,5,0
0.9,6.45,0.278,0.713,1340.3,167.5,5.83,0.886,4.42,9.57,98.8,12,0
33.5,11.13,0.956,0.932,4684.1,330.1,3.89,0.265,73.04,291.07,94.9,12,1
50.85,6.81,0.585,0.585,4026.2,454.1,13.57,0.1,166.04,723.3,65.0,12,0
38.02,7.2,0.705,0.889,3657.2,118.1,4.63,3.922,157.28,434.65,74.2,7,1
82.66,5.12,0.19,0.212,3936.5,271.0,10.48,0.641,249.46,750.88,74.4,9,0
28.29,11.41,0.443,0.544,3031.1,269.5,5.21,1.399,47.84,246.03,93.5,5,0
45.03,9.44,0.792,0.511,1228.0,437.2,6.53,0.395,85.1,363.34,79.9,7,0
23.63,3.78,0.736,0.107,955.6,26.2,3.54,0.1,85.24,278.14,91.3,4,0
66.59,10.21,0.136,0.499,4333.0,212.8,11.28,2.732,166.31,841.36,95.6,2,1
36.69,5.47,0.592,0.432,3628.4,92.1,11.06,0.267,72.74,362.76,78.3,2,0
54.69,10.03,0.179,0.703,1073.9,11.7,0.33,0.1,147.09,497.39,64.3,5,1
9.76,9.96,0.996,0.944,3079.3,74.4,0.9,1.77,21.51,85.08,74.9,2,0
84.78,2.67,0.908,0.177,2243.3,488.3,13.84,0.1,134.28,625.47,92.5,2,0
76.46,8.56,0.119,0.395,801.7,108.2,13.33,1.146,155.32,523.89,79.2,2,0
60.42,3.84,0.873,0.5,2664.0,467.6,7.59,0.682,277.39,1252.72,94.8,4,0
35.47,3.92,0.927,0.51,1414.8,103.4,7.4,0.77,54.69,164.32,94.8,8,0
60.3,3.91,0.418,0.797,490.3,465.7,12.19,0.1,253.75,803.9,68.7,7,0
15.26,8.84,0.748,0.499,2340.1,327.7,2.08,6.668,63.13,204.7,72.4,5,0
69.94,3.14,0.498,0.124,2954.6,57.5,9.81,1.455,243.05,1396.1,83.9,7,0
97.73,0.51,0.69,0.739,244.1,291.4,7.14,1.7,217.9,1162.43,55.6,6,0
77.47,8.73,0.406,0.896,2016.4,159.9,11.15,2.194,354.29,1509.52,73.3,8,1
14.46,2.47,0.39,0.563,1295.7,192.2,0.45,3.194,45.75,194.67,57.5,8,0
52.65,1.7,0.482,0.623,162.9,220.6,8.89,1.873,110.89,246.69,92.4,7,0
5.26,3.23,0.231,0.247,637.1,211.9,8.35,2.873,15.79,72.59,97.1,5,0
60.03,4.87,0.848,0.299,703.8,332.4,12.61,1.191,131.01,433.95,57.1,6,0
55.77,5.97,0.414,0.312,922.5,384.4,10.15,0.928,157.05,698.76,83.4,11,0
25.44,1.01,0.46,0.488,4018.9,165.3,13.2,3.465,82.4,441.72,81.8,11,0
0.66,11.66,0.905,0.935,2203.1,462.3,13.31,4.01,1.83,3.99,88.0,10,0
30.09,8.73,0.547,0.57,744.0,469.3,6.12,0.297,114.33,506.29,84.8,8,0
29.47,4.22,0.59,0.273,510.5,21.3,2.06,1.565,140.74,599.1,60.9,7,0
2.33,4.17,0.961,0.339,1496.7,8.4,9.45,2.302,6.34,17.92,64.6,5,0
53.61,5.66,0.898,0.446,3992.1,213.1,13.11,0.175,147.18,674.91,58.3,10,0
48.8,7.7,0.253,0.661,1828.7,295.7,1.12,5.307,199.31,840.95,96.1,8,1
33.2,2.18,0.526,0.496,807.9,139.7,8.37,1.468,111.46,565.0,76.1,4,0
13.55,2.67,0.974,0.453,2026.5,130.4,1.72,2.074,40.65,99.3,98.8,6,0
76.7,10.38,0.435,0.608,2781.0,339.5,0.4,0.393,333.54,1258.91,72.5,4,0
97.94,3.45,0.434,0.318,157.6,301.3,10.19,0.614,452.34,2710.33,77.6,12,0
23.08,4.87,0.276,0.171,3141.9,84.4,10.23,0.258,82.31,391.56,89.5,5,0
18.57,10.52,0.203,0.122,1981.6,442.4,9.01,0.613,39.89,188.99,89.9,10,0
57.19,8.13,0.766,0.326,58.5,340.3,12.89,1.356,179.13,586.01,61.6,3,0
27.47,4.43,0.793,0.182,3372.7,181.9,1.21,3.587,89.69,213.07,64.4,2,0
35.12,8.36,0.972,0.403,3564.8,342.1,1.58,1.526,105.81,613.49,54.9,11,0
65.89,0.73,0.796,0.796,3147.9,57.2,12.97,0.561,159.35,385.93,90.3,1,0
26.83,8.96,0.319,0.745,1716.2,234.7,7.55,0.1,84.59,505.07,89.7,3,0
86.14,6.1,0.136,0.65,2652.7,85.3,4.1,1.946,263.84,660.43,54.1,11,1
42.54,9.85,0.987,0.867,1941.9,21.7,11.07,1.09,95.01,254.97,62.9,1,0
25.6,11.48,0.406,0.354,3506.1,169.8,13.42,8.315,119.34,385.87,72.5,6,1
36.88,11.15,0.381,0.897,2922.1,76.2,10.34,3.026,169.59,686.74,77.1,11,1
38.69,10.96,0.915,0.459,418.2,317.1,11.88,3.304,160.88,830.39,76.1,2,0
20.59,6.39,0.627,0.461,3219.0,337.4,4.24,0.1,59.79,351.78,99.2,3,0
92.32,4.64,0.293,0.465,3439.3,75.2,4.33,3.008,258.15,886.83,88.2,8,1
41.45,5.85,0.9,0.188,1859.8,13.3,12.96,0.433,166.1,345.77,55.7,5,0
55.51,8.43,0.994,0.978,4380.2,396.6,9.22,1.763,201.4,899.58,64.7,12,0
73.3,10.67,0.178,0.225,4216.6,2.0,3.51,1.186,264.05,1278.83,67.3,2,1
4.26,2.88,0.876,0.407,884.1,172.6,7.86,1.695,8.24,29.58,65.8,2,0
56.57,11.06,0.451,0.387,4522.3,247.8,10.29,0.286,207.28,566.68,89.3,3,0
30.63,9.87,0.572,0.167,2210.0,409.5,3.28,1.221,142.64,459.88,68.0,3,0
69.64,11.76,0.923,0.237,3621.5,419.4,9.82,0.1,125.37,579.62,74.6,8,1
34.45,10.62,0.976,0.14,4072.3,362.7,0.63,0.1,92.58,368.16,76.7,5,0
36.53,3.72,0.336,0.363,2530.5,124.4,4.56,2.144,119.88,596.25,63.5,8,0
18.9,1.72,0.292,0.88,2001.5,360.4,10.11,6.061,73.73,211.82,66.1,4,0
55.13,1.79,0.172,0.405,4578.1,124.0,2.24,3.005,99.99,536.74,89.0,9,0
56.45,3.85,0.606,0.211,1162.0,108.1,3.33,1.267,257.13,674.58,93.3,3,0
15.23,7.56,0.112,0.681,1292.3,274.0,13.19,0.115,25.01,83.03,51.9,2,0
15.07,9.75,0.471,0.997,1814.5,339.7,10.11,0.1,67.86,296.2,80.3,6,0
36.13,10.84,0.166,0.309,4298.7,27.5,7.48,0.344,57.69,285.4,81.7,11,1
8.62,7.67,0.465,0.352,4694.6,31.0,3.16,7.444,17.56,53.81,86.9,4,0
69.47,0.56,0.136,0.975,1108.1,392.3,5.12,1.017,298.8,1730.78,84.7,2,0
27.08,2.64,0.852,0.261,4320.7,429.9,8.61,3.708,122.14,589.24,93.9,6,0
61.74,1.65,0.289,0.56,1298.4,302.6,2.33,2.443,304.89,875.25,53.9,4,0
26.88,4.68,0.395,0.316,4853.5,215.0,7.23,1.86,51.21,251.08,69.4,10,0
3.65,6.27,0.883,0.939,2991.1,422.8,6.13,5.906,12.2,58.4,89.1,11,0
17.09,1.0,0.772,0.983,45.4,364.7,7.15,0.524,30.26,151.62,92.3,4,0
3.31,4.51,0.297,0.833,180.3,290.2,1.58,1.214,6.78,38.38,63.2,10,0
43.83,2.56,0.165,0.383,745.9,160.6,1.6,4.001,92.51,448.39,79.3,4,0
86.5,7.94,0.744,0.463,946.0,99.8,14.46,1.605,148.94,507.55,59.0,4,0
50.96,5.84,0.452,0.318,3840.4,209.9,14.69,0.566,235.72,1216.8,92.5,8,0
18.77,6.2,0.789,0.902,1121.6,144.1,6.39,0.469,36.46,174.41,86.5,1,0
55.96,5.42,0.501,0.923,4846.0,170.3,11.83,2.796,207.19,890.3,61.1,9,1
23.93,11.49,0.411,0.477,3184.2,258.3,9.84,0.1,88.31,301.61,81.2,3,0
15.69,2.97,0.506,0.691,3465.7,85.4,1.75,4.911,34.44,195.77,75.5,5,0
0.4,6.44,0.774,0.249,1096.9,403.3,4.45,0.1,2.01,8.15,62.9,5,0
21.31,8.96,0.912,0.491,4464.6,73.6,4.7,1.994,57.88,261.2,94.7,4,0
26.35,6.9,0.145,0.668,3342.4,241.0,8.94,1.856,123.01,450.39,57.4,4,0
45.53,11.18,0.572,0.447,4323.4,373.2,8.7,1.727,219.42,1124.14,73.4,7,1
36.62,4.85,0.13,0.422,4782.8,243.0,13.85,1.286,176.55,593.95,79.1,4,0
25.44,5.83,0.522,0.101,636.9,181.2,11.85,3.827,105.2,551.5,91.2,10,0
6.9,1.52,0.897,0.824,492.0,238.0,12.85,2.154,16.48,40.07,57.5,3,0
61.29,7.5,0.425,0.9,4019.0,424.5,13.37,3.045,117.81,569.73,80.5,11,0
6.1,3.81,0.939,0.973,4332.0,495.2,12.02,0.246,21.32,83.29,50.3,9,0
67.16,2.34,0.668,0.747,2923.0,315.9,4.99,0.102,185.37,888.87,91.1,4,0
4.92,6.76,0.941,0.594,1836.3,396.9,3.23,0.1,21.7,89.53,61.7,4,0
13.66,6.62,0.781,0.342,3266.6,8.2,8.58,0.318,56.13,142.41,86.0,10,0
11.34,1.37,0.193,0.999,1535.3,440.3,10.34,2.199,27.98,109.33,80.1,12,0
22.45,8.53,0.308,0.631,1199.5,477.1,5.8,1.363,35.01,205.12,52.5,8,0
74.14,7.67,0.455,0.713,2445.8,288.0,12.73,2.791,172.78,867.25,59.2,12,1
58.05,2.67,0.253,0.714,1088.6,377.1,14.41,0.426,202.29,647.48,63.4,11,0
74.24,5.9,0.545,0.861,2423.7,256.9,8.54,0.914,131.9,761.89,94.3,7,1
58.27,8.78,0.524,0.109,4783.5,143.8,6.85,4.387,221.68,1134.04,74.0,4,0
1.37,6.59,0.961,0.298,4200.5,426.3,12.64,5.489,5.28,18.26,95.7,8,0
28.42,5.05,0.49,0.699,4708.7,298.8,0.36,5.095,59.48,262.58,52.4,10,0
12.69,4.21,0.807,0.906,4033.6,290.1,1.94,3.411,45.53,168.77,50.3,2,0
86.57,7.52,0.948,0.717,1780.2,329.9,12.68,2.331,313.76,748.88,97.4,9,1
1.89,11.3,0.889,0.472,4062.1,428.1,10.98,4.899,5.99,31.29,86.2,2,0
71.28,8.23,0.288,0.425,4615.3,366.2,6.24,2.505,344.73,952.95,89.2,10,0
71.25,1.36,0.546,0.764,4735.7,106.4,13.33,6.155,133.85,512.95,95.8,3,0
104.04,5.8,0.413,0.767,3419.2,233.9,5.27,0.1,304.12,1462.98,99.2,6,1
25.66,10.74,0.46,0.646,1064.7,490.2,9.51,5.093,117.79,674.8,54.9,7,0
64.93,1.59,0.425,0.362,208.2,277.7,9.52,1.623,185.19,416.85,57.9,9,0
119.86,11.87,0.844,0.933,744.5,469.2,2.76,0.237,357.92,1278.84,59.4,8,1
18.38,11.41,0.507,0.597,4828.1,406.9,4.27,0.484,70.57,314.64,90.9,11,0
13.73,1.4,0.571,0.811,2315.9,333.3,13.74,3.823,52.56,268.99,67.8,6,0
25.8,11.23,0.984,0.293,4276.4,175.3,2.75,1.411,40.77,231.72,79.7,8,0
64.94,4.68,0.154,0.41,2330.6,152.9,2.6,8.128,201.0,402.4,92.8,11,0
25.91,10.21,0.539,0.887,3307.5,322.1,7.19,0.25,69.11,311.76,84.2,11,0
26.97,5.31,0.797,0.145,130.5,216.8,1.38,1.064,99.7,202.17,53.3,5,0
55.31,5.57,0.236,0.561,1256.8,399.6,13.42,0.807,190.53,981.03,72.3,10,0
46.48,7.79,0.65,0.534,2187.0,380.5,1.5,1.452,175.61,456.34,53.4,10,0
54.89,9.41,0.316,0.776,3156.8,156.8,9.25,2.007,207.94,1159.97,73.9,12,0
47.78,0.89,0.881,0.354,865.9,351.7,5.1,2.167,114.29,299.5,61.0,12,0
84.76,7.32,0.394,0.297,3825.1,247.8,12.06,0.1,200.26,1012.76,50.1,9,1
6.67,2.65,0.396,0.934,1828.4,162.3,8.85,0.186,18.65,58.87,90.7,4,0
16.31,4.48,0.638,0.615,4089.0,207.1,5.82,0.1,38.27,161.83,98.5,1,0
12.96,4.5,0.265,0.194,498.9,447.8,14.76,3.999,50.4,223.46,98.2,8,0
69.06,5.89,0.356,0.274,3402.0,180.4,0.99,0.752,249.3,704.77,65.0,5,0
71.51,4.34,0.475,0.999,1473.7,144.4,8.67,0.915,161.43,515.74,91.4,9,1
55.79,1.73,0.418,0.276,3979.0,176.6,14.84,1.197,256.33,622.9,83.9,3,0
81.42,2.17,0.572,0.649,2016.8,108.1,10.36,3.785,253.41,512.19,90.0,9,0
1.23,0.88,0.64,0.478,3330.1,272.8,11.1,0.1,2.39,7.08,92.3,8,0
98.35,5.91,0.61,0.897,4672.2,74.6,0.48,0.253,220.84,897.49,99.0,6,1
93.31,11.48,0.689,0.78,112.9,408.9,0.32,2.311,316.28,1535.36,57.6,11,0
65.75,1.83,0.377,0.637,65.5,113.6,0.54,6.643,176.5,913.23,88.5,10,0
102.36,11.38,0.214,0.11,3853.7,299.4,14.88,2.059,458.51,1044.98,86.7,10,1
17.98,8.93,0.785,0.892,3235.5,63.4,14.69,0.605,58.11,179.54,64.4,11,0
21.64,7.83,0.866,0.5,1472.0,489.2,5.02,1.467,101.8,517.26,69.6,8,0
14.26,7.92,0.331,0.938,2477.0,227.8,4.36,7.376,26.48,103.89,58.8,8,0
65.25,10.01,0.466,0.546,219.3,411.3,2.19,1.502,250.57,683.75,95.7,7,1
3.25,1.73,0.549,0.725,970.3,384.6,4.94,0.935,14.93,53.28,94.0,7,0
66.51,6.3,0.58,0.162,2128.2,357.1,5.55,0.967,167.96,517.34,80.7,3,0
87.97,8.52,0.694,0.771,4171.9,413.9,11.22,6.825,173.73,382.66,75.6,7,1
64.33,7.25,0.137,0.404,2403.5,51.1,12.99,2.538,199.32,1007.45,61.6,12,0
49.93,10.08,0.749,0.416,2935.9,339.6,11.2,2.324,242.9,769.21,89.5,3,0
5.42,1.33,0.156,0.207,4370.0,133.6,9.7,0.528,20.16,116.55,50.4,11,0
10.36,8.44,0.521,0.232,1551.0,393.1,11.49,1.64,38.89,215.94,73.1,9,0
83.74,6.64,0.845,0.267,3506.5,478.5,11.08,0.882,322.41,1568.55,93.0,11,0
67.28,4.86,0.506,0.395,4309.7,450.8,7.14,0.549,110.28,364.64,80.9,5,0
38.63,4.41,0.234,0.903,1021.1,58.4,5.04,4.518,118.21,368.79,81.8,11,0
25.37,7.64,0.987,0.431,1788.8,185.4,4.24,0.966,44.95,175.35,53.5,8,0
30.9,10.75,0.9,0.752,4899.3,182.8,10.19,0.665,80.52,275.25,64.3,12,0
2.52,6.21,0.794,0.174,4916.3,62.0,14.39,5.368,11.03,61.8,83.7,3,0
106.9,9.98,0.47,0.632,1123.9,50.0,8.72,0.44,405.89,1012.29,52.5,3,1
4.82,5.12,0.265,0.534,341.6,193.1,13.69,2.737,24.01,117.57,66.5,3,0
46.63,1.68,0.947,0.98,1361.9,496.0,0.21,2.115,98.05,435.67,67.7,8,0
75.26,1.21,0.579,0.862,1994.7,284.9,11.92,5.064,217.48,1136.38,74.9,9,0
3.92,1.09,0.867,0.509,2210.6,311.3,12.8,3.568,17.0,70.88,68.1,7,0
46.46,4.87,0.408,0.798,3097.8,236.0,9.46,2.444,104.77,473.39,72.7,1,0
72.83,4.38,0.402,0.274,4498.5,331.5,14.01,0.755,148.42,868.42,77.3,6,1
40.44,8.76,0.987,0.606,1658.4,478.4,8.85,1.369,121.18,286.93,56.4,3,0
140.39,9.04,0.57,0.167,4251.4,294.8,3.61,5.783,399.15,965.72,59.0,1,0
18.4,1.08,0.227,0.413,476.5,33.5,3.24,0.1,90.73,324.31,91.6,10,0
77.06,3.04,0.298,0.303,219.0,247.0,8.34,3.163,238.63,928.5,73.0,2,0
33.95,3.65,0.534,0.747,2525.2,496.4,13.6,0.58,153.24,428.98,67.8,12,0
67.02,6.8,0.138,0.541,307.7,194.3,1.09,0.409,308.81,719.73,71.7,3,0
55.45,2.16,0.516,0.776,1968.5,297.3,9.07,0.529,113.81,237.71,58.7,7,0
14.34,2.04,0.477,0.564,4484.9,54.2,11.55,0.123,57.41,290.4,62.0,6,0
48.01,11.35,0.801,0.178,1215.0,71.4,1.73,9.652,118.67,467.61,75.8,2,0
25.03,9.75,0.419,0.762,3532.8,437.5,1.75,4.078,45.84,246.32,67.9,12,0
61.11,2.58,0.984,0.85,1518.8,150.9,5.49,1.472,278.77,959.9,73.8,5,0
50.44,5.18,0.263,0.913,234.2,153.4,4.11,2.511,127.27,612.67,57.5,1,0
62.35,4.59,0.632,0.615,2787.9,194.2,2.97,1.627,168.9,667.85,57.8,3,0
77.03,9.6,0.181,0.778,4175.9,483.3,2.98,3.338,202.9,902.58,69.2,1,1
52.87,6.37,0.76,0.777,2053.2,43.1,1.96,3.726,116.36,405.03,68.9,3,0
45.18,1.97,0.995,0.24,3090.3,409.6,9.16,0.53,136.49,317.29,94.2,2,0
9.16,9.0,0.837,0.248,4501.1,171.4,10.32,1.231,27.48,159.09,51.7,4,0
15.07,5.06,0.6,0.164,3950.6,424.9,10.54,2.015,44.17,236.07,99.6,5,0
81.54,3.52,0.536,0.388,977.4,495.9,7.99,7.674,383.79,1246.39,97.8,3,0
90.27,4.82,0.852,0.526,3669.6,175.0,14.29,2.296,242.75,1416.42,77.1,10,0
31.67,6.22,0.942,0.998,2514.4,65.5,13.21,4.558,50.87,162.87,85.9,5,0
41.61,4.45,0.99,0.488,3732.4,73.0,14.36,3.743,88.4,333.45,96.8,11,0
8.34,3.28,0.457,0.754,2477.6,379.6,5.83,1.745,33.56,168.51,62.6,7,0
81.05,5.08,0.992,0.724,648.5,73.3,13.17,4.482,289.17,935.77,65.8,10,0
63.29,0.72,0.24,0.284,2853.8,131.0,11.44,0.948,305.76,1008.39,55.5,9,0
107.94,9.38,0.328,0.153,2465.7,103.0,5.1,0.954,424.27,1544.49,78.2,8,1
9.26,2.47,0.18,0.591,2594.4,178.5,1.6,3.037,20.18,78.18,58.0,12,0
26.77,1.0,0.345,0.73,4395.7,38.1,10.24,0.289,51.46,128.36,96.5,12,0
48.1,8.02,0.791,0.998,4475.2,428.5,2.05,0.73,159.82,330.83,71.6,6,1
62.63,9.4,0.868,0.423,2273.2,430.2,4.41,1.876,239.76,1361.05,96.0,9,0
32.45,9.86,0.801,0.907,2284.1,207.1,7.51,1.09,67.49,230.33,60.3,8,1
9.45,6.18,0.668,0.444,2580.8,306.4,10.2,5.651,34.06,81.98,84.7,12,0
70.85,2.86,0.563,0.72,2602.8,321.3,13.89,6.364,320.78,1615.65,82.4,4,0
65.24,8.98,0.738,0.638,4752.4,374.9,8.9,1.397,263.99,839.56,70.0,11,0
7.93,8.55,0.452,0.148,3250.5,260.8,10.07,1.549,30.33,82.7,94.9,2,0
87.44,3.33,0.857,0.171,1394.5,255.7,4.65,2.579,372.73,2180.63,71.7,9,0
80.96,10.89,0.709,0.119,2662.4,316.0,10.31,1.222,150.93,857.59,59.9,6,1
44.7,1.7,0.728,0.434,3139.8,351.8,6.57,0.422,98.94,239.73,98.8,10,0
42.79,11.8,0.582,0.771,3202.5,174.0,12.85,2.748,69.88,391.15,72.1,8,1
59.39,10.39,0.897,0.255,2930.4,165.9,5.89,2.677,119.22,663.3,60.4,8,0
9.84,8.41,0.327,0.645,896.9,135.6,7.02,0.562,46.21,209.69,68.2,4,0
41.05,11.3,0.443,0.36,177.6,274.9,6.49,3.579,93.49,385.1,80.7,10,0
35.33,8.81,0.8,0.817,1695.8,180.7,12.17,1.902,134.88,387.07,75.6,5,0
70.68,2.69,0.543,0.819,2143.3,270.6,14.31,0.539,277.08,688.7,81.8,1,0
14.65,5.58,0.9,0.798,318.4,203.6,4.91,2.111,55.07,243.72,83.1,9,0
92.62,1.32,0.412,0.572,4076.7,418.5,7.13,0.532,318.49,1684.14,56.2,7,0
28.45,4.98,0.432,0.356,1726.9,37.5,10.59,0.616,91.07,432.99,65.7,1,0
32.59,9.03,0.9,0.828,4569.0,286.5,13.43,3.768,96.79,263.57,87.4,11,0
18.03,4.94,0.518,0.267,780.5,288.2,7.41,5.304,84.9,268.3,82.5,10,0
29.92,4.3,0.565,0.361,294.1,192.5,1.63,0.594,45.87,192.01,54.4,10,0
89.65,7.35,0.399,0.266,2416.8,211.1,5.53,5.264,151.26,680.65,65.8,3,0
47.07,10.53,0.349,0.707,953.8,400.3,8.26,0.546,151.75,347.37,96.6,9,1
84.69,1.05,0.69,0.718,4687.6,141.1,6.26,0.249,225.01,1002.71,93.1,11,0
51.83,4.93,0.208,0.687,61.4,435.8,2.8,0.12,151.8,750.71,83.5,11,0
2.25,2.32,0.891,0.474,2069.0,448.3,0.55,0.554,11.21,30.56,53.6,12,0
2.36,8.5,0.801,0.19,4634.5,325.7,10.31,0.973,9.96,29.73,80.4,1,0
98.67,1.72,0.272,0.92,1928.2,386.7,14.89,5.25,451.03,1369.14,50.6,6,0
6.91,8.15,0.725,0.557,474.6,306.9,13.79,0.555,19.27,110.99,83.1,5,0
0.37,3.79,0.642,0.466,1521.4,263.1,10.25,0.91,0.86,3.12,86.6,4,0
79.81,2.79,0.266,0.63,2495.1,483.4,12.62,2.65,334.22,1377.77,74.9,1,0
51.85,11.27,0.346,0.274,933.9,142.0,3.84,0.719,224.33,1098.59,50.2,7,1
7.17,0.71,0.468,0.219,2338.1,77.9,9.34,2.306,24.56,85.62,83.3,1,0
47.58,5.53,0.729,0.465,4183.4,144.5,0.91,1.132,220.58,534.29,91.0,1,0
4.1,0.75,0.675,0.304,4364.4,307.7,10.61,0.437,20.02,92.46,79.3,2,0
78.53,6.06,0.579,0.32,255.8,93.4,14.55,2.649,247.25,1154.45,85.5,9,1
77.15,6.26,0.792,0.903,812.9,454.5,12.91,0.1,175.85,534.96,54.5,1,0
58.62,4.2,0.782,0.578,1383.7,206.1,8.02,0.692,194.03,415.4,85.8,8,0
52.66,2.02,0.656,0.535,2978.4,425.1,11.83,0.881,261.36,1218.31,80.7,1,0
101.64,4.83,0.808,0.721,1811.4,125.4,14.16,1.226,256.67,1235.53,66.6,11,0
39.99,8.23,0.401,0.956,4221.8,157.3,3.24,2.278,146.42,308.11,84.3,1,1
1.37,9.5,0.893,0.201,3586.2,30.6,11.9,1.23,5.37,25.61,82.3,9,0
55.73,6.6,0.653,0.85,511.3,129.6,4.05,1.804,125.33,721.34,80.0,8,1
113.01,7.28,0.84,0.626,3126.5,245.7,13.15,1.812,402.28,1092.24,59.1,1,0
4.48,2.81,0.592,0.232,573.9,473.1,1.48,0.934,11.66,47.64,64.8,7,0
27.35,3.8,0.297,0.367,1282.6,195.1,2.67,5.435,122.79,587.8,99.6,8,0
54.58,2.36,0.588,0.534,897.6,320.2,10.81,6.24,218.39,637.77,71.7,2,0
38.11,3.37,0.434,0.722,873.6,214.4,2.62,1.744,167.39,837.99,53.0,4,0
5.62,3.09,0.728,0.318,3085.8,24.3,2.37,0.149,12.36,67.62,95.0,2,0
79.27,6.47,0.528,0.581,2822.4,252.3,8.33,1.351,128.49,675.62,58.6,6,1
121.2,6.97,0.853,0.716,888.4,33.9,12.52,0.408,542.6,1647.11,70.2,5,0
46.86,11.37,0.71,0.504,4951.0,442.0,4.03,1.32,133.73,697.68,63.9,11,0
8.36,2.75,0.716,0.877,2115.0,376.8,12.62,0.418,17.79,65.01,98.2,11,0
14.21,7.88,0.295,0.883,494.4,189.9,12.12,2.434,25.89,79.38,68.9,5,0
49.03,9.9,0.986,0.524,611.6,320.5,8.69,0.168,162.18,433.32,85.4,12,0
78.64,6.94,0.858,0.976,2923.6,56.9,9.7,6.128,159.27,897.65,79.9,8,1
56.63,3.43,0.81,0.168,4895.6,351.6,0.61,0.435,197.27,731.39,52.1,12,0
39.92,3.52,0.397,0.103,2864.0,411.5,5.51,2.161,161.48,882.17,69.2,1,0
19.38,0.95,0.582,0.443,4745.7,411.1,3.95,4.977,65.35,172.4,69.5,10,0
1.77,4.01,0.223,0.641,2226.2,142.9,2.25,0.57,8.27,41.93,99.5,2,0
69.22,9.06,0.585,0.666,2184.8,132.6,5.84,5.445,141.51,345.3,90.6,1,1
71.98,1.05,0.231,0.529,2505.0,261.2,5.32,0.984,232.42,481.17,92.8,4,0
14.1,3.02,0.598,0.212,3490.2,483.9,10.93,6.464,29.2,174.65,65.7,2,0
95.64,8.62,0.684,0.253,1844.4,460.3,8.97,7.106,436.68,1001.81,66.5,10,0
60.09,9.5,0.451,0.867,4320.8,180.5,13.7,0.417,286.21,1100.81,75.8,11,1
88.99,5.74,0.549,0.881,156.1,390.1,2.18,3.557,258.06,1422.81,81.6,7,0
6.97,8.53,0.888,0.707,2204.4,460.7,0.9,0.43,17.93,94.6,86.4,12,0
7.8,4.96,0.198,0.698,2559.8,131.2,8.02,0.514,19.33,75.11,91.0,5,0
34.79,2.34,0.813,0.638,3039.1,415.3,0.02,0.176,156.85,696.96,93.7,5,0
57.6,5.08,0.254,0.283,1387.6,134.7,11.82,0.34,223.97,1012.08,51.2,1,0
102.87,7.17,0.133,0.485,2143.1,172.3,7.59,2.001,471.37,1149.81,89.8,2,0
64.71,11.4,0.267,0.726,2427.8,100.2,7.32,1.193,123.69,388.33,80.5,5,1
31.51,1.29,0.789,0.584,3437.7,254.0,5.44,3.13,99.75,319.6,76.6,7,0
4.08,6.34,0.465,0.117,3870.0,421.8,5.62,0.807,15.76,55.37,81.4,1,0
83.05,4.28,0.885,0.958,3691.8,264.5,6.47,6.923,385.34,1192.88,94.1,7,0
6.24,6.35,0.572,0.86,1714.5,62.6,0.24,0.102,17.69,53.18,77.3,11,0
97.0,0.78,0.12,0.334,4997.3,126.6,1.25,0.13,251.78,860.89,58.1,12,0
30.05,4.1,0.745,0.655,4244.8,281.9,7.58,2.417,141.08,496.16,71.8,2,0
